timestamp,filename,t,p,c
2026-03-25T00:06:35.861319+00:00,t0_p1_c1_0038.jpg,0,1,1,-1.018539,61.0,0.382432,0.221534
2026-03-25T00:06:35.879736+00:00,t0_p1_c1_0039.jpg,0,1,1,-1.64547,66.0,0.385251,0.224641
2026-03-25T00:06:35.897548+00:00,t0_p1_c1_0040.jpg,0,1,1,-1.353255,73.0,0.395091,0.235488
2026-03-25T00:06:35.912656+00:00,t0_p1_c1_0041.jpg,0,1,1,0.075508,19.0,0.466476,0.461502
2026-03-25T00:06:35.928132+00:00,t0_p1_c1_0042.jpg,0,1,1,0.101525,23.0,0.524482,0.576204
2026-03-25T00:06:35.943888+00:00,t0_p1_c1_0043.jpg,0,1,1,-0.002252,25.0,0.52536,0.379076
2026-03-25T00:06:35.959547+00:00,t0_p1_c1_0044.jpg,0,1,1,-0.001916,28.0,0.535374,0.390114
2026-03-25T00:06:35.975229+00:00,t0_p1_c1_0045.jpg,0,1,1,-0.010956,28.0,0.535735,0.390512
2026-03-25T00:06:35.991520+00:00,t0_p1_c0_0046.jpg,0,1,0,-0.110842,7.0,0.332897,0.2
2026-03-25T00:06:36.007194+00:00,t0_p1_c0_0047.jpg,0,1,0,-0.000111,8.0,0.32764,0.2
2026-03-25T00:06:36.023141+00:00,t0_p1_c0_0048.jpg,0,1,0,-0.151117,12.0,0.353597,0.2
2026-03-25T00:06:36.038646+00:00,t0_p1_c1_0049.jpg,0,1,1,-0.150204,25.0,0.366124,0.203559
2026-03-25T00:06:36.053385+00:00,t0_p1_c0_0050.jpg,0,1,0,-0.482818,23.0,0.329633,0.2
2026-03-25T00:06:36.067493+00:00,t0_p1_c0_0051.jpg,0,1,0,-0.437431,19.0,0.34265,0.2
2026-03-25T00:06:36.082588+00:00,t0_p1_c0_0052.jpg,0,1,0,-0.517709,19.0,0.351243,0.2
2026-03-25T00:06:36.097714+00:00,t0_p1_c0_0053.jpg,0,1,0,-0.330914,24.0,0.347682,0.2
2026-03-25T00:06:36.112883+00:00,t0_p1_c0_0054.jpg,0,1,0,-0.29806,24.0,0.359684,0.2
2026-03-25T00:06:36.128533+00:00,t0_p1_c1_0055.jpg,0,1,1,-0.490701,25.0,0.3744,0.212681
2026-03-25T00:06:36.144999+00:00,t0_p1_c1_0056.jpg,0,1,1,-0.301628,31.0,0.367478,0.205051
2026-03-25T00:06:36.159527+00:00,t1_p1_c1_0057.jpg,1,1,1,0.405159,27.0,0.382009,0.621068
2026-03-25T00:06:36.174408+00:00,t1_p1_c1_0058.jpg,1,1,1,0.5399,33.0,0.387547,0.627172
2026-03-25T00:06:36.189104+00:00,t1_p1_c1_0059.jpg,1,1,1,0.532959,33.0,0.387189,0.626777
2026-03-25T00:06:36.204898+00:00,t1_p1_c1_0060.jpg,1,1,1,0.534708,33.0,0.389098,0.628882
2026-03-25T00:06:36.219817+00:00,t1_p1_c1_0061.jpg,1,1,1,0.666875,24.0,0.391644,0.631688
2026-03-25T00:06:36.234132+00:00,t1_p1_c1_0062.jpg,1,1,1,0.664936,24.0,0.393581,0.633823
2026-03-25T00:06:36.248864+00:00,t1_p1_c1_0063.jpg,1,1,1,0.529312,11.0,0.462971,0.710308
2026-03-25T00:06:36.263321+00:00,t1_p1_c1_0064.jpg,1,1,1,0.523851,9.0,0.462105,0.709354
2026-03-25T00:06:36.281260+00:00,t1_p1_c1_0065.jpg,1,1,1,0.213697,17.0,0.519852,0.773005
2026-03-25T00:06:36.295039+00:00,t1_p1_c1_0066.jpg,1,1,1,0.506363,12.0,0.452314,0.698561
2026-03-25T00:06:36.311464+00:00,t1_p1_c1_0067.jpg,1,1,1,0.242839,27.0,0.518258,0.771247
2026-03-25T00:06:36.327662+00:00,t1_p1_c1_0068.jpg,1,1,1,0.237662,27.0,0.51737,0.770269
2026-03-25T00:06:36.343008+00:00,t1_p1_c1_0069.jpg,1,1,1,0.331701,23.0,0.512485,0.764884
2026-03-25T00:06:36.359259+00:00,t1_p1_c1_0070.jpg,1,1,1,0.4117,18.0,0.469893,0.717938
2026-03-25T00:06:36.374958+00:00,t1_p1_c1_0071.jpg,1,1,1,0.419945,18.0,0.474049,0.722518
2026-03-25T00:06:36.391514+00:00,t1_p1_c1_0072.jpg,1,1,1,0.519071,19.0,0.490839,0.741025
2026-03-25T00:06:36.407110+00:00,t1_p1_c1_0073.jpg,1,1,1,0.350584,19.0,0.489557,0.739612
2026-03-25T00:06:36.422629+00:00,t1_p1_c1_0074.jpg,1,1,1,0.393748,12.0,0.507242,0.759105
2026-03-25T00:06:36.437791+00:00,t1_p1_c1_0075.jpg,1,1,1,0.393315,15.0,0.507957,0.759893
2026-03-25T00:06:36.453529+00:00,t1_p1_c1_0076.jpg,1,1,1,0.475895,23.0,0.488513,0.738461
2026-03-25T00:06:36.468798+00:00,t1_p1_c1_0077.jpg,1,1,1,0.382426,14.0,0.530649,0.784906
2026-03-25T00:06:36.484648+00:00,t1_p1_c1_0078.jpg,1,1,1,0.327473,6.0,0.453431,0.699793
2026-03-25T00:06:36.499773+00:00,t1_p1_c1_0079.jpg,1,1,1,0.335531,6.0,0.453173,0.699509
2026-03-25T00:06:36.514198+00:00,t1_p1_c0_0080.jpg,1,1,0,0.604604,13.0,0.3545,0.6
2026-03-25T00:06:36.527919+00:00,t1_p0_c0_0081.jpg,1,0,0,0.769342,0.0,0.337387,0.4
2026-03-25T00:06:36.543160+00:00,t1_p0_c0_0082.jpg,1,0,0,0.765137,0.0,0.336723,0.4
2026-03-25T00:06:36.557973+00:00,t1_p0_c0_0083.jpg,1,0,0,0.762626,0.0,0.337448,0.4
2026-03-25T00:06:36.571540+00:00,t1_p0_c0_0084.jpg,1,0,0,0.730232,0.0,0.337284,0.4
2026-03-25T00:06:36.587173+00:00,t1_p0_c0_0085.jpg,1,0,0,0.736916,0.0,0.33798,0.4
2026-03-25T00:06:36.600497+00:00,t1_p0_c0_0086.jpg,1,0,0,0.724886,0.0,0.338916,0.4
2026-03-25T00:06:36.613964+00:00,t1_p0_c0_0087.jpg,1,0,0,0.706994,0.0,0.337057,0.4
2026-03-25T00:06:36.627163+00:00,t1_p0_c0_0088.jpg,1,0,0,0.710723,0.0,0.337385,0.4
2026-03-25T00:06:36.641044+00:00,t1_p0_c0_0089.jpg,1,0,0,0.690213,0.0,0.337278,0.4
2026-03-25T00:06:36.655915+00:00,t1_p0_c0_0090.jpg,1,0,0,0.685598,0.0,0.336419,0.4
2026-03-25T00:06:36.669926+00:00,t1_p0_c0_0091.jpg,1,0,0,0.674351,0.0,0.339287,0.4
2026-03-25T00:06:36.684106+00:00,t1_p0_c0_0092.jpg,1,0,0,0.708126,0.0,0.342265,0.4
2026-03-25T00:06:36.699319+00:00,t1_p0_c0_0093.jpg,1,0,0,0.714339,0.0,0.342195,0.4
2026-03-25T00:06:36.713801+00:00,t1_p0_c0_0094.jpg,1,0,0,0.700142,0.0,0.342062,0.4
2026-03-25T00:06:36.728660+00:00,t1_p0_c0_0095.jpg,1,0,0,0.711301,1.0,0.34366,0.44
2026-03-25T00:06:36.742183+00:00,t1_p0_c0_0096.jpg,1,0,0,0.69067,0.0,0.343051,0.4
2026-03-25T00:06:36.755536+00:00,t1_p0_c0_0097.jpg,1,0,0,0.688544,0.0,0.342492,0.4
2026-03-25T00:06:36.769523+00:00,t1_p1_c1_0098.jpg,1,1,1,0.691766,20.0,0.371302,0.609267
2026-03-25T00:06:36.783941+00:00,t1_p1_c1_0099.jpg,1,1,1,0.688603,20.0,0.372497,0.610583
2026-03-25T00:06:36.798355+00:00,t1_p1_c1_0100.jpg,1,1,1,0.687352,20.0,0.372299,0.610366
